4500,2392,1126
4501,3984,143
4502,4810,2157
4503,2913,1294
4504,1095,2983
4505,2247,2871
4506,3514,2118
4507,1480,2641
4508,4828,984
4509,1329,1636
4510,3281,57
4511,1478,1246
4512,1454,1780
4513,3243,300
4514,5026,2134
4515,4177,2782
4516,2924,1775
4517,3943,235
4518,4928,897
4519,2677,198
4520,2760,2489
4521,3375,1673
4522,1052,286
4523,4262,360
4524,2387,1687
4525,3078,660
4526,1291,2888
4527,2295,1950
4528,1155,1798
4529,416,1657
4530,2538,277
4531,3565,1129
4532,4407,0
4533,402,1349
4534,3853,1303
4535,5138,1033
4536,2990,41
4537,1827,2993
4538,4809,2610
4539,83,656
4540,2292,1238
4541,3692,1403
4542,4130,1936
4543,1950,877
4544,4831,2535
4545,2721,751
4546,4023,315
4547,1582,2885
4548,603,570
4549,2924,1345
4550,3633,2286
4551,1794,919
4552,2501,368
4553,3426,932
4554,4370,188
4555,2018,572
4556,1796,546
4557,2496,588
4558,2899,1830
4559,3478,822
4560,1476,2800
4561,371,2368
4562,4452,242
4563,4861,2278
4564,3099,2234
4565,2106,2643
4566,4653,166
4567,4267,2089
4568,3260,1529
4569,2995,2960
4570,4118,1545
4571,2279,1269
4572,3924,525
4573,5071,1713
4574,3740,1970
4575,1688,2370
4576,144,1792
4577,1270,2924
4578,295,2685
4579,2827,944
4580,3381,2692
4581,3222,123
4582,1187,2809
4583,1893,2903
4584,4938,1950
4585,4355,65
4586,495,935
4587,846,1739
4588,3824,1586
4589,3670,2624
4590,3026,599
4591,266,2523
4592,4052,699
4593,1068,544
4594,965,2912
4595,761,2121
4596,3167,1523
4597,367,2999
4598,863,842
4599,755,40
4600,4878,2881
4601,4606,201
4602,2017,2082
4603,2155,2216
4604,4600,817
4605,333,1760
4606,2654,2277
4607,1163,2591
4608,4051,2509
4609,1304,1337
4610,4082,2262
4611,2015,1735
4612,1447,782
4613,2650,2365
4614,1358,2789
4615,4926,801
4616,2256,2168
4617,3919,2442
4618,1136,1932
4619,872,908
4620,1676,2681
4621,3251,1103
4622,3147,1804
4623,2532,261
4624,93,896
4625,3547,2981
4626,530,178
4627,4186,734
4628,133,14
4629,2026,569
4630,201,2139
4631,907,193
4632,4010,2080
4633,2627,650
4634,2582,1360
4635,2870,2329
4636,2993,2953
4637,2834,1907
4638,4225,1078
4639,817,2761
4640,3027,2944
4641,2112,79
4642,3537,2376
4643,2203,1430
4644,3770,1817
4645,2567,559
4646,971,1867
4647,2730,1029
4648,92,2078
4649,4081,1438
4650,4113,422
4651,2137,2905
4652,1961,2496
4653,1769,2
4654,1439,1800
4655,512,2555
4656,4469,1121
4657,1838,871
4658,4945,1918
4659,1840,2247
4660,1214,1918
4661,3872,584
4662,349,2445
4663,3430,1680
4664,4691,2069
4665,3777,1722
4666,2875,1031
4667,1322,2950
4668,4464,2336
4669,254,2966
4670,613,1202
4671,2649,1477
4672,1956,2127
4673,821,1102
4674,3900,922
4675,4186,2974
4676,3796,2658
4677,4674,2679
4678,4857,1412
4679,181,2142
4680,1563,2628
4681,1775,1848
4682,759,316
4683,4307,1672
4684,1711,91
4685,3129,784
4686,4418,515
4687,2045,147
4688,2560,717
4689,3723,698
4690,669,1110
4691,4077,2192
4692,4888,357
4693,2324,972
4694,2413,2058
4695,4671,1456
4696,158,175
4697,3082,1427
4698,2514,381
4699,4046,135
4700,983,2223
4701,3332,581
4702,3239,457
4703,4457,2628
4704,1698,2687
4705,3907,522
4706,4016,2718
4707,1712,2990
4708,504,2449
4709,799,117
4710,2212,2385
4711,2256,1842
4712,2210,2179
4713,4245,668
4714,3968,260
4715,3263,788
4716,3353,2290
4717,2147,1062
4718,3335,839
4719,2711,2643
4720,4914,805
4721,2861,1347
4722,3546,2491
4723,2829,2853
4724,308,442
4725,1517,1155
4726,1627,1089
4727,2028,568
4728,3406,2283
4729,1982,2683
4730,2257,1653
4731,727,456
4732,2901,660
4733,1996,1276
4734,3538,740
4735,1566,798
4736,808,925
4737,3652,1601
4738,3513,1678
4739,2750,1097
4740,544,2691
4741,4081,523
4742,4924,1603
4743,2799,2568
4744,3185,2792
4745,3075,1654
4746,1467,2636
4747,1945,1219
4748,2444,407
4749,3838,1585
4750,4203,1139
4751,869,1922
4752,5003,955
4753,4890,2323
4754,4936,527
4755,181,2610
4756,2485,2476
4757,4787,471
4758,4486,1356
4759,4283,1509
4760,3400,619
4761,2456,2235
4762,2198,1303
4763,1877,51
4764,337,2930
4765,5106,1322
4766,3937,2155
4767,2407,1102
4768,5066,2664
4769,692,2476
4770,1516,933
4771,4723,279
4772,2037,708
4773,4955,1800
4774,1497,2314
4775,577,1901
4776,628,2487
4777,3742,2159
4778,1520,831
4779,4974,234
4780,2119,988
4781,1516,205
4782,2554,2844
4783,610,1031
4784,4723,1600
4785,2031,364
4786,1696,2747
4787,2580,1569
4788,3328,2132
4789,4059,2619
4790,2125,2901
4791,4065,2771
4792,2345,1471
4793,3343,2675
4794,4320,189
4795,1133,1798
4796,208,234
4797,5121,2492
4798,4369,2867
4799,4143,347
4800,1269,2349
4801,589,570
4802,4351,66
4803,724,426
4804,1688,2247
4805,703,1695
4806,3871,1482
4807,4286,604
4808,4988,1699
4809,4790,738
4810,283,831
4811,2573,2987
4812,2701,979
4813,4191,2175
4814,355,835
4815,4656,130
4816,5121,1395
4817,1120,2254
4818,2815,1957
4819,115,398
4820,3397,2396
4821,2913,2748
4822,4790,414
4823,3342,2270
4824,3195,2002
4825,835,2335
4826,3669,1324
4827,4838,705
4828,2823,1428
4829,4008,2491
4830,3389,2550
4831,4525,1828
4832,3961,1640
4833,3493,906
4834,3138,1885
4835,4114,1128
4836,2648,1482
4837,3213,910
4838,4984,863
4839,549,2107
4840,3144,1723
4841,4026,209
4842,1037,2250
4843,341,989
4844,99,2705
4845,1600,937
4846,1701,634
4847,2645,1172
4848,2547,2781
4849,909,2694
4850,3082,98
4851,385,2819
4852,2984,1330
4853,3406,352
4854,4511,2577
4855,371,1200
4856,2,1479
4857,3415,95
4858,3189,2062
4859,2747,1451
4860,4933,2909
4861,2463,2722
4862,5156,2025
4863,1953,1758
4864,2320,2622
4865,2033,712
4866,3011,1604
4867,1155,1229
4868,1978,1177
4869,4749,1387
4870,3404,356
4871,4498,1269
4872,4472,1910
4873,2418,1876
4874,1040,1714
4875,719,672
4876,1131,1240
4877,2270,2062
4878,4759,832
4879,3566,1205
4880,245,2860
4881,1516,664
4882,4113,1519
4883,3471,603
4884,1274,1086
4885,3818,2996
4886,4453,2383
4887,3447,1269
4888,1030,2749
4889,420,209
4890,4089,2204
4891,1411,2039
4892,4719,1076
4893,4489,2375
4894,1574,2509
4895,3587,2218
4896,1193,889
4897,545,306
4898,2693,1684
4899,3856,752
4900,1029,2836
4901,715,18
4902,2954,381
4903,1895,2383
4904,1392,2327
4905,1132,2814
4906,55,2537
4907,1058,1673
4908,2007,1403
4909,2191,2050
4910,1451,334
4911,2711,914
4912,1363,2075
4913,1791,2715
4914,2096,1826
4915,1395,2129
4916,3751,830
4917,3533,2948
4918,4084,79
4919,1487,1912
4920,2963,2565
4921,83,816
4922,4545,812
4923,2829,191
4924,4177,2564
4925,3597,456
4926,1886,1903
4927,2627,2203
4928,4952,1723
4929,4365,32
4930,4104,2269
4931,506,1740
4932,2618,328
4933,3981,2698
4934,4512,1664
4935,1248,1651
4936,2416,2366
4937,4582,23
4938,1556,2544
4939,327,560
4940,776,776
4941,1695,2664
4942,2342,1994
4943,3144,2102
4944,1555,1032
4945,3758,2318
4946,3913,534
4947,4602,2740
4948,3290,1011
4949,1293,2358
4950,1260,2884
4951,3370,2687
4952,3937,123
4953,73,2806
4954,2637,1987
4955,1857,384
4956,4359,77
4957,576,2164
4958,4390,517
4959,3435,2889
4960,864,1779
4961,360,1955
4962,4268,48
4963,2689,1057
4964,1918,2965
4965,3493,2932
4966,677,173
4967,508,2059
4968,1143,1685
4969,4724,572
4970,2536,1117
4971,937,472
4972,1468,948
4973,3671,2679
4974,500,74
4975,3429,975
4976,4672,524
4977,1771,2064
4978,1349,21
4979,2235,760
4980,1078,461
4981,1076,1057
4982,4343,2328
4983,88,837
4984,3945,659
4985,4580,2965
4986,411,1282
4987,4872,1923
4988,3404,2214
4989,2742,1978
4990,2113,2545
4991,3285,793
4992,1046,2255
4993,3945,1770
4994,2574,556
4995,2538,1593
4996,2575,571
4997,3275,885
4998,3735,1474
4999,4860,1289
5000,326,58
5001,2335,2294
5002,3487,732
5003,2025,1837
5004,4696,498
5005,2073,1055
5006,2700,987
5007,4066,2039
5008,4746,2058
5009,2087,2214
5010,942,459
5011,4846,1514
5012,165,1041
5013,3521,658
5014,4009,2521
5015,4789,959
5016,3971,163
5017,2990,2280
5018,4309,2892
5019,1394,74
5020,4490,477
5021,4630,839
5022,3043,1913
5023,1065,991
5024,3041,439
5025,2363,2304
5026,3480,307
5027,4051,2157
5028,3014,1104
5029,2489,2747
5030,3201,452
5031,4449,2633
5032,2026,1138
5033,5042,1738
5034,4481,1828
5035,4804,53
5036,1781,2536
5037,604,1000
5038,423,2322
5039,192,1869
5040,4116,2245
5041,4323,2884
5042,2270,313
5043,1663,654
5044,4093,1311
5045,1824,640
5046,1706,1617
5047,2777,2748
5048,1055,2972
5049,4165,2062
5050,2905,405
5051,4859,138
5052,1572,2656
5053,3049,2414
5054,4328,2957
5055,144,85
5056,521,1793
5057,4664,1725
5058,2015,2459
5059,3836,2487
5060,4891,1612
5061,4039,583
5062,3716,1626
5063,1878,2941
5064,4310,411
5065,4459,381
5066,3381,714
5067,1396,1228
5068,1688,2534
5069,3058,2078
5070,1695,1425
5071,4111,744
5072,4448,203
5073,3788,2785
5074,1949,713
5075,4637,528
5076,2586,2753
5077,187,509
5078,1491,2527
5079,953,895
5080,1768,1828
5081,2305,1026
5082,1924,1970
5083,3565,1810
5084,3549,2036
5085,1817,465
5086,587,2221
5087,254,1679
5088,3997,2588
5089,4997,960
5090,2867,1412
5091,2993,955
5092,1525,653
5093,2940,2077
5094,3358,2361
5095,2524,2589
5096,4954,411
5097,1864,668
5098,3855,2289
5099,1645,305
5100,4626,1494
5101,5117,1402
5102,2274,2858
5103,351,2563
5104,276,667
5105,1987,2799
5106,2927,919
5107,4662,2373
5108,2626,248
5109,114,1823
5110,4180,2458
5111,1983,420
5112,5079,1115
5113,2087,2042
5114,1682,1633
5115,2379,448
5116,3722,2291
5117,3378,751
5118,4964,1800
5119,2900,126
5120,162,1026
5121,2431,2921
5122,2607,1609
5123,4,2420
5124,5018,2432
5125,234,790
5126,1865,2090
5127,1601,2382
5128,1232,1666
5129,3388,337
5130,1942,85
5131,4315,2361
5132,2531,870
5133,478,1714
5134,3917,1042
5135,3926,2027
5136,4450,1225
5137,4295,901
5138,3229,1122
5139,4995,1051
5140,556,1529
5141,2841,2472
5142,3182,1546
5143,1026,1632
5144,1283,398
5145,1621,2174
5146,2768,1063
5147,4208,2228
5148,3266,2758
5149,1910,1986
5150,850,2703
5151,4550,2199
5152,1233,1409
5153,1821,1694
5154,795,1448
5155,349,712
5156,1000,2812
5157,1859,1112
5158,4230,557
5159,3692,2905
5160,51,1722
5161,4625,935
5162,928,2220
5163,3865,2591
5164,117,709
5165,3829,2896
5166,4698,2287
5167,2952,1722
5168,71,2896
5169,4329,1400
5170,3021,2655
5171,4724,351
5172,480,450
5173,1329,1696
5174,4038,935
5175,3610,249
5176,1896,137
5177,2614,291
5178,3293,1866
5179,1694,327
5180,4373,1307
5181,1205,1472
5182,401,143
5183,278,638
5184,4789,1510
5185,4124,2890
5186,3065,1665
5187,513,351
5188,4701,1961
5189,216,90
5190,4847,24
5191,1743,155
5192,2674,1573
5193,4587,483
5194,3457,1731
5195,4269,565
5196,2659,1276
5197,353,1189
5198,2771,97
5199,1598,2824
5200,4377,2928
5201,4962,378
5202,2901,557
5203,2499,1919
5204,2980,2756
5205,3392,1492
5206,911,358
5207,2182,608
5208,501,2589
5209,1609,1683
5210,4453,2090
5211,1391,1718
5212,405,20
5213,2608,2263
5214,1665,1096
5215,3861,1551
5216,2503,1431
5217,2410,2541
5218,2432,2681
5219,1029,1178
5220,4279,1753
5221,594,1423
5222,3066,2565
5223,4095,2925
5224,2328,2099
5225,3495,2007
5226,2948,575
5227,3273,2868
5228,195,2692
5229,4980,2203
5230,1525,2844
5231,343,855
5232,4015,1331
5233,90,2618
5234,2284,2442
5235,4084,2365
5236,4562,2471
5237,2137,185
5238,194,1313
5239,2998,2768
5240,3319,917
5241,3323,728
5242,2324,580
5243,1398,2549
5244,1542,2890
5245,5030,527
5246,4135,1786
5247,3832,369
5248,3396,727
5249,3828,268
5250,3664,721
5251,1967,1455
5252,1270,1951
5253,4495,2156
5254,1220,75
5255,4470,2307
5256,40,1126
5257,3394,438
5258,1884,1070
5259,5057,2952
5260,3261,1384
5261,1644,1085
5262,3739,587
5263,4100,442
5264,2353,1045
5265,1395,2334
5266,689,2260
5267,2687,1306
5268,3516,2454
5269,2911,1354
5270,739,1183
5271,2885,2034
5272,4220,2617
5273,192,1722
5274,3343,1177
5275,657,2853
5276,5073,1920
5277,2999,739
5278,4704,1993
5279,4266,1532
5280,4645,611
5281,2048,2810
5282,3490,1084
5283,283,1589
5284,3452,2353
5285,1152,2684
5286,4206,918
5287,3753,2658
5288,3912,133
5289,2829,954
5290,3082,476
5291,3498,1974
5292,4609,2506
5293,343,1948
5294,5064,792
5295,864,402
5296,1686,2643
5297,4983,1351
5298,2543,1326
5299,4444,371
5300,1760,2550
5301,4561,1823
5302,2753,2323
5303,2165,181
5304,376,159
5305,1884,2646
5306,1161,1480
5307,1601,2580
5308,2056,2735
5309,2850,1104
5310,2935,689
5311,3426,1651
5312,4355,1492
5313,231,1877
5314,3324,1465
5315,3291,1117
5316,4960,2295
5317,1632,1682
5318,3947,2218
5319,1662,2924
5320,2590,116
5321,3670,1997
5322,2631,481
5323,4651,291
5324,686,1419
5325,128,1661
5326,120,355
5327,1767,2324
5328,1003,729
5329,4087,451
5330,831,1465
5331,3850,958
5332,655,2090
5333,3849,2435
5334,3315,2386
5335,1735,2507
5336,4666,1034
5337,3134,1578
5338,4619,1668
5339,3750,1976
5340,3342,1876
5341,2255,2826
5342,3370,325
5343,2409,1412
5344,1910,166
5345,3653,839
5346,3024,941
5347,3065,642
5348,5025,2472
5349,3480,70
5350,2435,1767
5351,1608,609
5352,3456,183
5353,3878,2234
5354,2172,47
5355,3822,791
5356,4892,1746
5357,459,2698
5358,388,2799
5359,3291,2815
5360,1175,1121
5361,1085,2812
5362,2719,1515
5363,4096,427
5364,1384,934
5365,3613,2130
5366,2812,1203
5367,5146,2936
5368,2754,495
5369,744,1359
5370,2886,1381
5371,3103,1175
5372,4887,90
5373,3140,1842
5374,206,860
5375,1576,2642
5376,1175,1358
5377,108,2063
5378,2459,63
5379,3638,1991
5380,3197,2998
5381,4512,29
5382,3126,981
5383,2628,1395
5384,5136,2069
5385,1251,1262
5386,1496,2635
5387,362,2671
5388,174,2277
5389,4118,918
5390,4609,15
5391,251,1217
5392,178,1133
5393,2998,2751
5394,1154,1946
5395,2069,1646
5396,2038,2974
5397,3013,1920
5398,759,1204
5399,775,2582
5400,4476,1549
5401,659,808
5402,725,574
5403,3303,1810
5404,468,1065
5405,215,2601
5406,2547,1816
5407,3702,402
5408,2523,96
5409,4162,957
5410,4201,2802
5411,2642,1282
5412,4872,752
5413,1630,1865
5414,1501,1077
5415,3126,1675
5416,3203,2236
5417,929,2834
5418,269,222
5419,3813,2339
5420,1637,2100
5421,4792,1609
5422,192,1411
5423,2653,2394
5424,2048,1352
5425,3546,838
5426,1979,1093
5427,1911,1073
5428,2537,1223
5429,2281,263
5430,1636,2513
5431,1195,1765
5432,1095,1036
5433,1958,1314
5434,3437,200
5435,33,2626
5436,4867,2536
5437,2746,1388
5438,4254,110
5439,3910,404
5440,3157,2340
5441,4303,1817
5442,2378,855
5443,3025,948
5444,5114,1412
5445,996,1518
5446,3579,888
5447,4248,731
5448,4876,1052
5449,3897,667
5450,1824,2536
5451,996,324
5452,4430,1029
5453,892,2821
5454,4148,2012
5455,1113,2320
5456,4138,2114
5457,370,2123
5458,20,1672
5459,3922,2913
5460,2774,770
5461,4678,135
5462,125,2730
5463,234,2923
5464,4550,972
5465,649,2599
5466,404,2767
5467,424,1890
5468,1428,2541
5469,167,1051
5470,4490,1024
5471,4935,795
5472,2162,2949
5473,2285,1536
5474,2789,734
5475,2426,2237
5476,2753,2821
5477,2847,2827
5478,2930,262
5479,3762,1237
5480,3501,2732
5481,3177,533
5482,2716,2857
5483,3325,425
5484,4346,533
5485,3082,1663
5486,4533,119
5487,1534,2213
5488,1028,1213
5489,842,607
5490,4708,657
5491,660,2452
5492,2065,557
5493,2224,701
5494,3273,814
5495,3936,2153
5496,3891,446
5497,2273,2565
5498,1213,2170
5499,2637,581
5500,4900,2061
5501,2671,2786
5502,3707,1364
5503,2344,453
5504,2780,1281
5505,128,1864
5506,253,174
5507,3924,1740
5508,1164,834
5509,2114,263
5510,3748,466
5511,4859,2260
5512,2615,463
5513,5135,2354
5514,3661,2134
5515,1782,1150
5516,923,2193
5517,4187,827
5518,2256,1615
5519,2986,2451
5520,2037,1537
5521,282,2731
5522,2022,1956
5523,1943,2536
5524,4678,433
5525,4715,513
5526,2092,758
5527,4982,1738
5528,1001,112
5529,3433,1552
5530,4537,1385
5531,489,1957
5532,2913,183
5533,889,2690
5534,2978,870
5535,1890,1105
5536,2426,784
5537,360,6
5538,4636,2032
5539,949,542
5540,2440,1512
5541,3419,588
5542,2766,841
5543,4580,173
5544,2692,1444
5545,4453,456
5546,89,426
5547,973,2720
5548,1145,1812
5549,4275,652
5550,2631,2414
5551,2876,2910
5552,2560,2516
5553,2907,1511
5554,4507,1672
5555,902,194
5556,4754,789
5557,4715,378
5558,1223,2349
5559,2682,1786
5560,4326,1049
5561,716,41
5562,1908,2895
5563,4053,912
5564,3101,1283
5565,1583,1817
5566,3087,632
5567,670,737
5568,1593,1271
5569,167,1739
5570,3862,341
5571,2593,1514
5572,3406,1246
5573,3254,1190
5574,5073,848
5575,1332,1470
5576,5001,2779
5577,32,2758
5578,3956,1502
5579,1966,1337
5580,3563,427
5581,4989,123
5582,3652,2948
5583,3453,1668
5584,4847,1487
5585,2652,1129
5586,1994,263
5587,4460,489
5588,4952,2539
5589,4318,1305
5590,2795,878
5591,4622,887
5592,3588,2874
5593,4770,2855
5594,1879,1424
5595,3551,2444
5596,1285,1892
5597,4565,2784
5598,4546,494
5599,361,2795
5600,3871,1427
5601,2933,347
5602,3250,2621
5603,3254,1355
5604,4237,2555
5605,1595,1038
5606,1700,642
5607,3127,1178
5608,2700,847
5609,3198,229
5610,3017,1898
5611,1331,1391
5612,3940,2957
5613,1456,1062
5614,2059,2658
5615,4982,121
5616,1628,2913
5617,2730,88
5618,4846,1043
5619,2317,628
5620,3327,2970
5621,2773,1579
5622,61,1963
5623,3058,65
5624,1354,2961
5625,4587,2565
5626,3711,2110
5627,4657,454
5628,494,574
5629,3163,929
5630,2320,1185
5631,734,152
5632,1859,1292
5633,2365,1249
5634,800,671
5635,446,1387
5636,5113,124
5637,4641,1994
5638,18,1062
5639,4217,2230
5640,4597,2082
5641,2366,1470
5642,1095,944
5643,3356,1061
5644,140,2116
5645,4875,84
5646,3917,2642
5647,4865,2599
5648,3938,1265
5649,574,2121
5650,2024,2298
5651,1972,33
5652,3366,2418
5653,2501,2147
5654,3964,2506
5655,384,1640
5656,404,1035
5657,4663,235
5658,2529,2986
5659,2007,1736
5660,3023,365
5661,1301,1338
5662,219,294
5663,2044,1382
5664,3398,1369
5665,4824,478
5666,2844,113
5667,1239,1296
5668,2298,1527
5669,4463,1005
5670,289,1902
5671,940,2463
5672,4225,2475
5673,3829,699
5674,2085,2310
5675,595,357
5676,742,2232
5677,2821,1702
5678,2186,598
5679,3047,227
5680,5014,2333
5681,4071,2486
5682,2806,1874
5683,4656,2992
5684,2805,1465
5685,5006,2861
5686,320,924
5687,4687,487
5688,2009,553
5689,43,2028
5690,3515,1683
5691,234,1326
5692,4438,2266
5693,57,2491
5694,3451,310
5695,1759,1382
5696,5110,1086
5697,1419,754
5698,4154,325
5699,3636,2127
5700,989,2514
5701,2305,726
5702,2068,1850
5703,2318,1812
5704,3362,2930
5705,4360,777
5706,95,2035
5707,666,1530
5708,2394,562
5709,3340,1581
5710,1054,1165
5711,3543,2957
5712,4040,2398
5713,3780,1801
5714,3524,217
5715,1902,1200
5716,2603,2396
5717,3147,1569
5718,2495,1498
5719,1721,1833
5720,2534,1849
5721,5033,2727
5722,3736,479
5723,2074,1371
5724,2360,1818
5725,3203,654
5726,1922,1079
5727,1849,2873
5728,974,237
5729,931,2459
5730,1178,964
5731,4624,919
5732,4903,2562
5733,649,2386
5734,2563,2500
5735,77,1094
5736,3027,1744
5737,1020,2983
5738,2841,1097
5739,442,989
5740,3760,2728
5741,2774,1762
5742,2347,279
5743,565,2921
5744,5062,1964
5745,2527,1976
5746,4356,1378
5747,1593,2633
5748,2707,1537
5749,58,2608
5750,3588,2975
5751,2283,1625
5752,3427,329
5753,267,2437
5754,3443,631
5755,133,2206
5756,2072,854
5757,1243,1913
5758,1490,1913
5759,1910,714
5760,597,582
5761,1283,1507
5762,1984,2311
5763,412,1834
5764,4462,2589
5765,3249,390
5766,3935,1691
5767,4234,2123
5768,181,2622
5769,1370,2397
5770,2060,1420
5771,4558,2629
5772,2735,2243
5773,408,378
5774,3953,627
5775,2928,2389
5776,1699,309
5777,3207,1460
5778,2692,2437
5779,3948,1851
5780,4873,1472
5781,925,1592
5782,1085,2422
5783,2367,2694
5784,747,2765
5785,1642,1759
5786,4539,188
5787,4442,61
5788,2334,929
5789,1047,2667
5790,4822,2936
5791,4886,587
5792,4646,1612
5793,224,2606
5794,666,1052
5795,497,901
5796,2506,1759
5797,1697,981
5798,4986,2453
5799,275,332
5800,2611,2411
5801,4850,263
5802,984,1663
5803,2534,2210
5804,4393,2538
5805,5028,1253
5806,4392,1555
5807,779,2704
5808,4524,2611
5809,1055,2888
5810,2009,385
5811,4219,673
5812,473,126
5813,3749,1041
5814,4268,536
5815,3711,1044
5816,1761,1407
5817,3810,245
5818,1348,2520
5819,4161,2967
5820,1673,898
5821,2469,694
5822,4403,763
5823,3249,1001
5824,2567,1580
5825,69,132
5826,4343,2017
5827,2435,1610
5828,2054,2709
5829,266,887
5830,3722,2158
5831,1986,1276
5832,3428,510
5833,3137,2268
5834,2252,604
5835,2828,1361
5836,1553,2997
5837,3564,1999
5838,2490,1102
5839,1633,2511
5840,3671,89
5841,285,2619
5842,2410,1821
5843,2168,805
5844,4826,1429
5845,1469,2031
5846,72,2070
5847,2646,1770
5848,2021,600
5849,1040,22
5850,4932,2777
5851,71,1377
5852,3766,2719
5853,3381,570
5854,4430,2635
5855,2609,1473
5856,249,130
5857,1687,2654
5858,3068,983
5859,2279,2256
5860,1411,379
5861,591,273
5862,852,2676
5863,4638,1509
5864,3548,1873
5865,4936,2073
5866,434,2855
5867,401,2492
5868,2168,1560
5869,5088,2228
5870,1316,2270
5871,211,247
5872,1803,1957
5873,3792,72
5874,4963,217
5875,4751,1143
5876,1086,928
5877,1180,2606
5878,2179,1882
5879,4492,1721
5880,2848,1383
5881,4314,1721
5882,2419,2393
5883,1421,2708
5884,2784,690
5885,3637,2858
5886,2120,2949
5887,2032,2077
5888,3252,2624
5889,1365,1161
5890,28,1569
5891,1748,375
5892,4213,2846
5893,1355,26
5894,4901,602
5895,852,928
5896,418,230
5897,418,2923
5898,2624,1571
5899,418,2897
5900,895,1036
5901,2889,743
5902,1229,2759
5903,515,1355
5904,1690,1086
5905,1572,287
5906,4664,2264
5907,1667,871
5908,607,1656
5909,2276,2093
5910,1012,1628
5911,2534,2377
5912,701,1022
5913,1965,96
5914,627,158
5915,1340,2807
5916,3029,745
5917,4409,1412
5918,2029,1139
5919,2717,138
5920,3276,1030
5921,708,1124
5922,4187,2109
5923,3751,2149
5924,3693,1753
5925,1314,2378
5926,563,2849
5927,4910,458
5928,2076,2570
5929,1556,1585
5930,4961,1404
5931,1881,1858
5932,4744,1963
5933,781,312
5934,3675,392
5935,2171,2171
5936,1671,94
5937,2781,2996
5938,1346,1904
5939,3851,470
5940,3387,646
5941,5087,195
5942,3715,407
5943,1634,2912
5944,2463,1497
5945,295,606
5946,3735,419
5947,872,2761
5948,3849,1766
5949,4143,389
5950,3818,36
5951,2026,324
5952,1674,1131
5953,4288,984
5954,2442,2959
5955,3357,1246
5956,3326,916
5957,4729,1104
5958,1391,1039
5959,3907,2493
5960,372,1347
5961,651,376
5962,739,1596
5963,1296,2019
5964,3044,382
5965,1602,2244
5966,3406,2496
5967,4227,2590
5968,214,1962
5969,88,852
5970,4725,1833
5971,4265,456
5972,5113,2027
5973,5034,2383
5974,1730,942
5975,732,696
5976,102,2120
5977,3377,1395
5978,3894,2662
5979,381,2933
5980,2793,2191
5981,650,76
5982,4296,1389
5983,2170,2743
5984,589,2101
5985,3053,685
5986,1100,592
5987,1866,2968
5988,3537,1111
5989,3759,68
5990,3140,1368
5991,2910,509
5992,1062,780
5993,916,1845
5994,1793,1978
5995,2679,1361
5996,1372,2099
5997,4749,2966
5998,4481,2783
5999,951,2603
6000,1408,64
6001,1345,2665
6002,3118,2617
6003,2602,2587
6004,4352,380
6005,3900,1704
6006,2613,274
6007,3970,1496
6008,333,1079
6009,3424,1736
6010,3535,2805
6011,602,2640
6012,1162,2571
6013,1306,2050
6014,5020,2895
6015,1584,312
6016,4832,1080
6017,3481,2471
6018,4774,370
6019,601,1830
6020,2339,2187
6021,4174,1338
6022,185,2222
6023,4061,2593
6024,4367,2591
6025,158,2315
6026,417,2792
6027,4322,215
6028,1891,1805
6029,507,689
6030,664,969
6031,4124,480
6032,2032,744
6033,3081,1499
6034,177,1487
6035,3574,20
6036,306,2596
6037,3628,1835
6038,4353,175
6039,4899,519
6040,3782,2085
6041,4840,966
6042,3068,2295
6043,3842,1519
6044,4543,1336
6045,1043,2234
6046,2279,2350
6047,4403,2695
6048,831,1843
6049,1145,1707
6050,1945,671
6051,3527,2627
6052,4253,2029
6053,3326,1997
6054,4792,1578
6055,1236,2926
6056,3129,2103
6057,2771,440
6058,1178,2276
6059,2940,2381
6060,4138,2493
6061,4397,555
6062,1856,121
6063,4084,2063
6064,4776,824
6065,5150,2400
6066,3479,1695
6067,4182,2755
6068,133,1592
6069,2901,2710
6070,727,1434
6071,4260,2977
6072,2428,1146
6073,2788,1972
6074,3803,1626
6075,2602,1954
6076,1343,2314
6077,4324,2479
6078,350,2185
6079,2601,2432
6080,1215,992
6081,5037,839
6082,3861,1427
6083,2165,923
6084,3102,244
6085,2884,2727
6086,3478,251
6087,3556,1008
6088,3005,1225
6089,2838,907
6090,2205,1860
6091,507,2340
6092,1934,2239
6093,400,2155
6094,1461,401
6095,2007,706
6096,2637,1196
6097,1233,1763
6098,3281,1779
6099,291,551
6100,1954,1755
6101,1223,1309
6102,1551,2477
6103,4456,42
6104,844,1422
6105,1379,974
6106,2675,1914
6107,918,700
6108,5091,411
6109,724,1164
6110,4450,2124
6111,2224,1564
6112,2303,1368
6113,4128,41
6114,1110,2198
6115,2144,2427
6116,3242,2304
6117,3603,138
6118,3187,37
6119,883,2458
6120,4740,2950
6121,1851,374
6122,341,9
6123,5123,1034
6124,5095,1865
6125,1639,2537
6126,4316,2405
6127,2711,2871
6128,3748,1938
6129,4110,1312
6130,3046,1559
6131,4242,2906
6132,1062,1619
6133,2294,2054
6134,3045,1193
6135,4799,472
6136,2982,2701
6137,2276,1629
6138,2769,2370
6139,4737,2713
6140,1436,1866
6141,4884,1533
6142,2288,283
6143,1871,390
6144,5024,273
6145,5048,2685
6146,1041,2534
6147,4272,2274
